seq;vac_seq;dist;CC;CC_number
10729;6701;6506;CC45;45
10729;6720;6188;CC45;45
10729;13640;6059;CC45;45
10730;6620;3427;CC45;45
10730;6701;5294;CC45;45
10730;6720;2907;CC45;45
10730;13640;4979;CC45;45
10776;6620;5103;CC21;21
10776;6701;6266;CC21;21
10776;6720;6672;CC21;21
10776;13640;4994;CC21;21
10822;6620;11248;CC45;45
10822;6701;10564;CC45;45
10822;6720;9987;CC45;45
10822;13640;10250;CC45;45
10856;6620;3363;CC21;21
10856;6701;7413;CC21;21
10856;6720;4939;CC21;21
10856;13640;3280;CC21;21
10857;6620;3304;CC45;45
10857;6701;4762;CC45;45
10857;6720;3565;CC45;45
10857;13640;4865;CC45;45
10858;6620;5569;CC21;21
10858;6701;8160;CC21;21
10858;6720;7145;CC21;21
10858;13640;4952;CC21;21
10859;6620;4601;CC21;21
10859;6701;7716;CC21;21
10859;6720;4965;CC21;21
10859;13640;4160;CC21;21
10861;6620;3793;CC45;45
10861;6701;6691;CC45;45
10861;6720;3586;CC45;45
10861;13640;3483;CC45;45
10862;6620;4956;CC45;45
10862;6701;7637;CC45;45
10862;6720;5195;CC45;45
10862;13640;4548;CC45;45
10863;6620;4056;CC45;45
10863;6701;5323;CC45;45
10863;6720;3409;CC45;45
10863;13640;3758;CC45;45
10864;6620;5859;CC45;45
10864;6701;6999;CC45;45
10864;6720;5653;CC45;45
10864;13640;5406;CC45;45
10920;6620;480;CC21;21
10920;6701;4960;CC21;21
10920;6720;2255;CC21;21
10920;13640;2129;CC21;21
10921;6620;1575;CC21;21
10921;6701;6037;CC21;21
10921;6720;2343;CC21;21
10921;13640;3107;CC21;21
12152;6620;2134;CC49;49
12152;6701;5317;CC49;49
12152;6720;2183;CC49;49
12152;13640;3474;CC49;49
12158;6620;2398;CC49;49
12158;6701;5951;CC49;49
12158;6720;2487;CC49;49
12158;13640;3733;CC49;49
12168;6620;1550;CC49;49
12168;6701;5005;CC49;49
12168;6720;866;CC49;49
12168;13640;2950;CC49;49
12170;6620;2535;CC49;49
12170;6701;5619;CC49;49
12170;6720;2174;CC49;49
12170;13640;3875;CC49;49
12171;6620;579;CC21;21
12171;6701;5093;CC21;21
12171;6720;2359;CC21;21
12171;13640;2254;CC21;21
12172;6620;2640;CC49;49
12172;6701;6219;CC49;49
12172;6720;2968;CC49;49
12172;13640;3979;CC49;49
12598;6620;482;CC206;206
12598;6701;4946;CC206;206
12598;6720;2222;CC206;206
12598;13640;2117;CC206;206
12615;6620;542;CC353;353
12615;6701;5061;CC353;353
12615;6720;1664;CC353;353
12615;13640;2183;CC353;353
12619;6620;1100;CC48;48
12619;6701;3922;CC48;48
12619;6720;2857;CC48;48
12619;13640;2724;CC48;48
12637;6620;216;CC353;353
12637;6701;4717;CC353;353
12637;6720;1984;CC353;353
12637;13640;1861;CC353;353
12638;6620;1106;CC353;353
12638;6701;5424;CC353;353
12638;6720;2775;CC353;353
12638;13640;2312;CC353;353
12646;6620;422;CC353;353
12646;6701;4780;CC353;353
12646;6720;2175;CC353;353
12646;13640;1838;CC353;353
12654;6620;804;CC48;48
12654;6701;5256;CC48;48
12654;6720;2505;CC48;48
12654;13640;2440;CC48;48
12655;6620;538;CC353;353
12655;6701;4863;CC353;353
12655;6720;2246;CC353;353
12655;13640;1758;CC353;353
12658;6620;1783;CC433;433
12658;6701;5239;CC433;433
12658;6720;396;CC433;433
12658;13640;3323;CC433;433
12685;6620;552;CC353;353
12685;6701;5036;CC353;353
12685;6720;1658;CC353;353
12685;13640;2186;CC353;353
13640;6620;1916;CC443;443
13640;6701;5490;CC443;443
13640;6720;3556;CC443;443
13640;13640;0;CC443;443
